stop_id,visible,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,stop_timezone,equipment_id,contributor_id,geometry_id
OAN:SA:zone_18_JUIN_MONTREUIL,1,"18 JUIN MONTREUIL",47.529591,-0.618051,,1,,Europe/Paris,,OAN,
OAN:SA:zone_2_CROIX,1,"2 CROIX",47.475071,-0.527975,,1,,Europe/Paris,,OAN,
OAN:SA:zone_7_SONNETTES,1,"7 SONNETTES",47.48607,-0.514745,,1,,Europe/Paris,,OAN,
OAN:SA:zone_8_MAI_TRELAZE,1,"8 MAI TRELAZE",47.449356,-0.464693,,1,,Europe/Paris,,OAN,
OAN:SA:zone_ACACIAS,1,"ACACIAS",47.503739,-0.585677,,1,,Europe/Paris,,OAN,
OAN:SA:zone_AFPA,1,"AFPA",47.471531,-0.522763,,1,,Europe/Paris,,OAN,
OAN:SA:zone_AIGREFOIN,1,"AIGREFOIN",47.47362,-0.43902,,1,,Europe/Paris,,OAN,
OAN:SA:zone_ALIENOR_DAQUITAINE,1,"ALIENOR D'AQUITAINE",47.463122,-0.61506,,1,,Europe/Paris,,OAN,
OAN:SA:zone_ALLARD,1,"ALLARD",47.449623,-0.538732,,1,,Europe/Paris,,OAN,
OAN:SA:zone_ALLEMAGNE,1,"ALLEMAGNE",47.528046,-0.599972,,1,,Europe/Paris,,OAN,
OAN:SA:zone_ALLONNEAU,1,"ALLONNEAU",47.485222,-0.526929,,1,,Europe/Paris,,OAN,
OAN:SA:zone_ALLUMETTES,1,"ALLUMETTES",47.445114,-0.502257,,1,,Europe/Paris,,OAN,
OAN:SA:zone_AMIPI,1,"AMIPI",47.463767,-0.626599,,1,,Europe/Paris,,OAN,
OAN:SA:zone_ANATOLE_FRANCE,1,"ANATOLE FRANCE",47.531558,-0.613905,,1,,Europe/Paris,,OAN,
OAN:SA:zone_ANDRE_LEROY,1,"ANDRE LEROY",47.46471,-0.54829,,1,,Europe/Paris,,OAN,
OAN:SA:zone_ANGERS_-_ROSERAIE,1,"ANGERS - ROSERAIE",47.444891,-0.551588,,1,,Europe/Paris,,OAN,
OAN:SA:zone_ANNE_FRANK,1,"ANNE FRANK",47.463547,-0.537732,,1,,Europe/Paris,,OAN,
OAN:SA:zone_APPENTIS,1,"APPENTIS",47.445471,-0.546247,,1,,Europe/Paris,,OAN,
OAN:SA:zone_ARAGON,1,"ARAGON",47.471781,-0.56703,,1,,Europe/Paris,,OAN,
OAN:SA:zone_ARBORETUM,1,"ARBORETUM",47.449451,-0.544227,,1,,Europe/Paris,,OAN,
OAN:SA:zone_ARCADES,1,"ARCADES",47.507207,-0.516602,,1,,Europe/Paris,,OAN,
OAN:SA:zone_ARCEAU,1,"ARCEAU",47.47105,-0.519749,,1,,Europe/Paris,,OAN,
OAN:SA:zone_ARENA_LOIRE,1,"ARENA LOIRE",47.44348,-0.478275,,1,,Europe/Paris,,OAN,
OAN:SA:zone_AROBASE,1,"AROBASE",47.464503,-0.531562,,1,,Europe/Paris,,OAN,
OAN:SA:zone_ARTAUD,1,"ARTAUD",47.434028,-0.610857,,1,,Europe/Paris,,OAN,
OAN:SA:zone_ARTS_ET_METIERS,1,"ARTS ET METIERS",47.475452,-0.558916,,1,,Europe/Paris,,OAN,
OAN:SA:zone_ATHLETIS,1,"ATHLETIS",47.441589,-0.528153,,1,,Europe/Paris,,OAN,
OAN:SA:zone_AUBEPINE,1,"AUBEPINE",47.461703,-0.495885,,1,,Europe/Paris,,OAN,
OAN:SA:zone_AUBERDERIE,1,"AUBERDERIE",47.53797,-0.47853,,1,,Europe/Paris,,OAN,
OAN:SA:zone_AUBRIAIS,1,"AUBRIAIS",47.516063,-0.667603,,1,,Europe/Paris,,OAN,
OAN:SA:zone_AUBRY,1,"AUBRY",47.441795,-0.552178,,1,,Europe/Paris,,OAN,
OAN:SA:zone_AUCHAN,1,"AUCHAN",47.518753,-0.606552,,1,,Europe/Paris,,OAN,
OAN:SA:zone_AUGUSTE_RENOIR,1,"AUGUSTE RENOIR",47.536211,-0.619573,,1,,Europe/Paris,,OAN,
OAN:SA:zone_AULNERIE,1,"AULNERIE",47.58755,-0.49284,,1,,Europe/Paris,,OAN,
OAN:SA:zone_AURIOL,1,"AURIOL",47.491417,-0.564044,,1,,Europe/Paris,,OAN,
OAN:SA:zone_AUTHION,1,"AUTHION",47.431694,-0.528536,,1,,Europe/Paris,,OAN,
OAN:SA:zone_AUTRICHE,1,"AUTRICHE",47.522956,-0.609763,,1,,Europe/Paris,,OAN,
OAN:SA:zone_AUVERGNE,1,"AUVERGNE",47.490211,-0.530079,,1,,Europe/Paris,,OAN,
OAN:SA:zone_AVENUE_DE_LEUROPE,1,"AVENUE DE L'EUROPE",47.52824,-0.594826,,1,,Europe/Paris,,OAN,
OAN:SA:zone_AVICENNE,1,"AVICENNE",47.481325,-0.688601,,1,,Europe/Paris,,OAN,
OAN:SA:zone_AVRILLE_-_ARDENNE,1,"AVRILLE - ARDENNE",47.511986,-0.595502,,1,,Europe/Paris,,OAN,
OAN:SA:zone_AVRILLE_ADEZIERE,1,"AVRILLE ADEZIERE",47.504921,-0.605045,,1,,Europe/Paris,,OAN,
OAN:SA:zone_AVRILLE_SALETTE,1,"AVRILLE SALETTE",47.512543,-0.586654,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BAHONNEAU,1,"BAHONNEAU",47.453045,-0.483199,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BALLOUR,1,"BALLOUR",47.483276,-0.562422,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BALUERES,1,"BALUERES",47.379133,-0.524034,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BALZAC,1,"BALZAC",47.472596,-0.576116,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BAMAKO,1,"BAMAKO",47.452231,-0.556162,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BANCHAIS,1,"BANCHAIS",47.485886,-0.511835,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BARBOTTERIE,1,"BARBOTTERIE",47.400597,-0.524841,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BARRA,1,"BARRA",47.483818,-0.563792,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BASCULE,1,"BASCULE",47.508854,-0.591553,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BASSES_VALLEES,1,"BASSES VALLEES",47.57926,-0.499701,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BASSE_CHESNAIE,1,"BASSE CHESNAIE",47.573732,-0.675781,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BASSE_LANDE,1,"BASSE LANDE",47.505413,-0.594881,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BASSE_MARZELLE,1,"BASSE MARZELLE",47.49392,-0.49891,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BAS_MORTIER,1,"BAS MORTIER",47.51535,-0.474597,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BAUDON,1,"BAUDON",47.5394,-0.57917,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BAUDRAIRIE,1,"BAUDRAIRIE",47.437885,-0.507232,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BEAUCOUZE,1,"BEAUCOUZE",47.470332,-0.625157,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BEAULIEU,1,"BEAULIEU",47.495504,-0.436678,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BEAUMANOIR,1,"BEAUMANOIR",47.45189,-0.510474,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BEAUREGARD,1,"BEAUREGARD",47.53386,-0.43471,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BEAUREPAIRE,1,"BEAUREPAIRE",47.47403,-0.559496,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BEAUREPAIRE_SOULAIRE,1,"BEAUREPAIRE SOULAIRE",47.55647,-0.5556,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BEAUVAL,1,"BEAUVAL",47.451727,-0.550617,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BEAU_SOLEIL,1,"BEAU SOLEIL",47.426701,-0.721223,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BECKER,1,"BECKER",47.538871,-0.622076,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BEDAUDIERE,1,"BEDAUDIERE",47.501364,-0.393624,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BEDIER,1,"BEDIER",47.450082,-0.552654,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BELLANGERIE,1,"BELLANGERIE",47.482287,-0.684555,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BELLEBRANCHE,1,"BELLEBRANCHE",47.528112,-0.528261,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BELLEVUE,1,"BELLEVUE",47.5048,-0.4403,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BELLE_MOTTE,1,"BELLE MOTTE",47.531064,-0.516285,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BELLE_POULE,1,"BELLE POULE",47.428478,-0.527224,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BEL_AIR,1,"BEL AIR",47.529846,-0.606227,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BEL_OEIL,1,"BEL OEIL",47.427044,-0.556719,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BENE,1,"BENE",47.541109,-0.609493,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BERGERIE,1,"BERGERIE",47.487471,-0.471337,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BERGES_DE_MAINE,1,"BERGES DE MAINE",47.479325,-0.548897,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BERGES_DE_MAINE_BUS,1,"BERGES DE MAINE BUS",47.478715,-0.549693,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BERNIER,1,"BERNIER",47.474727,-0.592048,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BEURRIERE,1,"BEURRIERE",47.497562,-0.589286,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BIAIS,1,"BIAIS",47.58479,-0.53931,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BICHON,1,"BICHON",47.479347,-0.563609,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BIGOT,1,"BIGOT",47.482204,-0.561009,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BIOPOLE,1,"BIOPOLE",47.482282,-0.496442,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BIRGE,1,"BIRGE",47.475216,-0.519832,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BLANDEAU,1,"BLANDEAU",47.457478,-0.54319,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BLERIOT,1,"BLERIOT",47.486129,-0.563258,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BLITOURNE,1,"BLITOURNE",47.527416,-0.434127,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BODINIERE,1,"BODINIERE",47.58533,-0.44778,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BOISRAME,1,"BOISRAME",47.478359,-0.584725,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BOIS_DE_LHOPITAL,1,"BOIS DE L'HOPITAL",47.47059,-0.45893,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BOIS_DU_ROY,1,"BOIS DU ROY",47.499733,-0.583069,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BOIS_LABBE,1,"BOIS L'ABBE",47.490417,-0.513995,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BOIS_RINIER,1,"BOIS RINIER",47.476571,-0.497397,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BONNERIE,1,"BONNERIE",47.52271,-0.44631,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BON_PASTEUR,1,"BON PASTEUR",47.470462,-0.569707,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BOREAU,1,"BOREAU",47.475315,-0.545991,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BOSQUET,1,"BOSQUET",47.409931,-0.524569,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BOUCHEMAINE,1,"BOUCHEMAINE",47.421753,-0.610432,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BOUCHEMAINE_PONT,1,"BOUCHEMAINE PONT",47.420657,-0.610389,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BOUCHE_THOMAS,1,"BOUCHE THOMAS",47.444791,-0.550058,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BOULLE,1,"BOULLE",47.486777,-0.628609,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BOURG,1,"BOURG",47.591078,-0.555286,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BOURGONNIER,1,"BOURGONNIER",47.462166,-0.541216,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BOURG_DE_LA_MEMBROLLE,1,"BOURG DE LA MEMBROLLE",47.558554,-0.669726,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BOURG_DE_PAILLE,1,"BOURG DE PAILLE",47.474522,-0.62486,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BOURG_DE_SAINT_MARTIN,1,"BOURG DE SAINT MARTIN",47.431366,-0.70308,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BOURG_DE_SOULAINES,1,"BOURG DE SOULAINES",47.364943,-0.524983,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BOURG_LA_CROIX,1,"BOURG LA CROIX",47.45086,-0.52382,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BOURRELIERE,1,"BOURRELIERE",47.38211,-0.56407,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BOURSE,1,"BOURSE",47.44273,-0.495197,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BOUTEILLERIE,1,"BOUTEILLERIE",47.47985,-0.43187,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BOUVET,1,"BOUVET",47.563324,-0.675835,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BOUZINAC,1,"BOUZINAC",47.503288,-0.50965,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BRARDIERE,1,"BRARDIERE",47.58182,-0.49436,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BRASSENS,1,"BRASSENS",47.494945,-0.586415,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BRISEPOTIERE,1,"BRISEPOTIERE",47.479616,-0.527246,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BUCHETIERE,1,"BUCHETIERE",47.559784,-0.428115,,1,,Europe/Paris,,OAN,
OAN:SA:zone_BUISSON,1,"BUISSON",47.442007,-0.483038,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CAMELIA,1,"CAMELIA",47.471362,-0.518874,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CAMPING_DE_BOUCHEMAINE,1,"CAMPING DE BOUCHEMAINE",47.419309,-0.611358,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CAMPING_DE_JUIGNE,1,"CAMPING DE JUIGNE",47.537556,-0.616859,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CAMUS,1,"CAMUS",47.485125,-0.575835,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CAPUCINS,1,"CAPUCINS",47.487443,-0.554535,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CARNOT,1,"CARNOT",47.474892,-0.547236,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CARREAUX,1,"CARREAUX",47.51256,-0.471439,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CARREFOUR_SAINT_SERGE,1,"CARREFOUR SAINT SERGE",47.487616,-0.543218,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CARREFOUR_ST_SERGE,1,"CARREFOUR ST SERGE",47.488167,-0.542548,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CENTRE_COMMERCIAL,1,"CENTRE COMMERCIAL",47.437798,-0.526661,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CENTRE_COMMERCIAL_BOURG_DE_PAILLE,1,"CENTRE COMMERCIAL BOURG DE PAILLE",47.473272,-0.62325,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CENTRE_COMMERCIAL_CROIX_CADEAU,1,"CENTRE COMMERCIAL CROIX CADEAU",47.517638,-0.608085,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CENTRE_DE_TRI,1,"CENTRE DE TRI",47.452342,-0.570537,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CENTRE_EQUESTRE,1,"CENTRE EQUESTRE",47.45958,-0.484518,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CEVERT,1,"CEVERT",47.446651,-0.543684,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CEZANNE,1,"CEZANNE",47.469794,-0.491965,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CHAGALL,1,"CHAGALL",47.56017,-0.677,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CHALOUERE,1,"CHALOUERE",47.481419,-0.536576,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CHAMPBOUREAU,1,"CHAMPBOUREAU",47.396632,-0.636697,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CHAMPDOLLANT,1,"CHAMPDOLLANT",47.556806,-0.561455,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CHAMPFLEUR,1,"CHAMPFLEUR",47.482912,-0.503977,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CHAMPS_BLANCS,1,"CHAMPS BLANCS",47.518326,-0.475419,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CHAMP_DES_MARTYRS,1,"CHAMP DES MARTYRS",47.490074,-0.582698,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CHAMP_FLEURI_CANTENAY,1,"CHAMP FLEURI CANTENAY",47.537268,-0.57111,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CHAMP_FLEURI_FENEU,1,"CHAMP FLEURI FENEU",47.56797,-0.57942,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CHANTERIE,1,"CHANTERIE",47.470989,-0.628029,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CHANTOURTEAU,1,"CHANTOURTEAU",47.406158,-0.62199,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CHANZY,1,"CHANZY",47.460161,-0.557327,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CHAPELLE_BELLE_BEILLE,1,"CHAPELLE BELLE BEILLE",47.475803,-0.586044,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CHARLES_PEGUY,1,"CHARLES PEGUY",47.53,-0.620318,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CHARNASSERIE,1,"CHARNASSERIE",47.491936,-0.556652,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CHARRUAU,1,"CHARRUAU",47.37301,-0.50992,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CHATAIGNERAIE,1,"CHATAIGNERAIE",47.44144,-0.607582,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CHATEAU_DANGERS,1,"CHATEAU D'ANGERS",47.469246,-0.559147,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CHATEAU_ERIGNE,1,"CHATEAU ERIGNE",47.406471,-0.525829,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CHATELAIN,1,"CHATELAIN",47.483204,-0.514246,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CHATENAY,1,"CHATENAY",47.482791,-0.521075,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CHAUMIERES,1,"CHAUMIERES",47.524145,-0.523193,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CHEMIN_DU_PRE,1,"CHEMIN DU PRE",47.46728,-0.6355,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CHEMIN_NOIR,1,"CHEMIN NOIR",47.529598,-0.590551,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CHENE_ROND,1,"CHENE ROND",47.39575,-0.53665,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CHENE_VERT,1,"CHENE VERT",47.470381,-0.51482,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CHEVALLERIE,1,"CHEVALLERIE",47.554716,-0.659867,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CHEVRIERE,1,"CHEVRIERE",47.423893,-0.60914,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CHOUANIERE,1,"CHOUANIERE",47.458885,-0.598866,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CHOUTEAU,1,"CHOUTEAU",47.44622,-0.496982,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CHU_-_HOPITAL,1,"CHU - HOPITAL",47.481483,-0.553597,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CIMETIERE_DAVRILLE,1,"CIMETIERE D'AVRILLE",47.506565,-0.590564,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CIMETIERE_DES_PONTS_DE_CE,1,"CIMETIERE DES PONTS DE CE",47.434349,-0.52979,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CIMETIERE_DE_LEST,1,"CIMETIERE DE L'EST",47.471354,-0.527763,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CIMETIERE_DE_LOUEST,1,"CIMETIERE DE L'OUEST",47.479301,-0.569693,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CIMETIERE_DE_SARRIGNE,1,"CIMETIERE DE SARRIGNE",47.501488,-0.387442,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CIMETIERE_DE_TRELAZE,1,"CIMETIERE DE TRELAZE",47.44641,-0.462376,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CITE_UNIVERSITAIRE,1,"CITE UNIVERSITAIRE",47.478855,-0.597896,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CITRONNELLE,1,"CITRONNELLE",47.479421,-0.633786,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CLAIE,1,"CLAIE",47.460724,-0.627053,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CLARTE,1,"CLARTE",47.454044,-0.481274,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CLAUDEL,1,"CLAUDEL",47.449907,-0.566215,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CLAVERIE,1,"CLAVERIE",47.486633,-0.504591,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CLINIQUE_DE_LANJOU,1,"CLINIQUE DE L'ANJOU",47.444277,-0.539217,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CLINIQUE_SAINT_DIDIER,1,"CLINIQUE SAINT DIDIER",47.485294,-0.58713,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CLOS_DE_LA_VIGNE,1,"CLOS DE LA VIGNE",47.441634,-0.61129,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CLOS_DOREAU,1,"CLOS DOREAU",47.496327,-0.425173,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CLOS_NEUF,1,"CLOS NEUF",47.422515,-0.565444,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CLOUET,1,"CLOUET",47.480556,-0.566162,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CNFPT,1,"CNFPT",47.472406,-0.599782,,1,,Europe/Paris,,OAN,
OAN:SA:zone_COINTREAU,1,"COINTREAU",47.476467,-0.50742,,1,,Europe/Paris,,OAN,
OAN:SA:zone_COLLEGE_DEBUSSY,1,"COLLEGE DEBUSSY",47.488392,-0.516098,,1,,Europe/Paris,,OAN,
OAN:SA:zone_COLLEGE_JANEQUIN,1,"COLLEGE JANEQUIN",47.49777,-0.59169,,1,,Europe/Paris,,OAN,
OAN:SA:zone_COLLEGE_JEANNE_DARC,1,"COLLEGE JEANNE D'ARC",47.52026,-0.46556,,1,,Europe/Paris,,OAN,
OAN:SA:zone_COLLEGE_JEAN_ZAY,1,"COLLEGE JEAN ZAY",47.52967,-0.6076,,1,,Europe/Paris,,OAN,
OAN:SA:zone_COLLEGE_MERMOZ,1,"COLLEGE MERMOZ",47.45179,-0.566839,,1,,Europe/Paris,,OAN,
OAN:SA:zone_COLOMBIER,1,"COLOMBIER",47.482354,-0.490461,,1,,Europe/Paris,,OAN,
OAN:SA:zone_COLTRIE,1,"COLTRIE",47.485465,-0.675857,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CONSTANT_LEMOINE,1,"CONSTANT LEMOINE",47.471974,-0.542067,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CORMIERS,1,"CORMIERS",47.458148,-0.515533,,1,,Europe/Paris,,OAN,
OAN:SA:zone_COSSE,1,"COSSE",47.438282,-0.553259,,1,,Europe/Paris,,OAN,
OAN:SA:zone_COSSIERES,1,"COSSIERES",47.52566,-0.44787,,1,,Europe/Paris,,OAN,
OAN:SA:zone_COTTAGE,1,"COTTAGE",47.494816,-0.515243,,1,,Europe/Paris,,OAN,
OAN:SA:zone_COUBERTIN,1,"COUBERTIN",47.462593,-0.532309,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CRESSONNIERE,1,"CRESSONNIERE",47.47348,-0.49273,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CROISEE,1,"CROISEE",47.459009,-0.66748,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CROISETTE,1,"CROISETTE",47.451336,-0.599751,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CROIX_BLANCHE,1,"CROIX BLANCHE",47.480843,-0.5172,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CROIX_CADEAU,1,"CROIX CADEAU",47.520195,-0.609437,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CROIX_DES_FRUX,1,"CROIX DES FRUX",47.503277,-0.690992,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CROIX_DE_BEAUVAIS,1,"CROIX DE BEAUVAIS",47.611938,-0.585146,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CROIX_DE_CHEMINEE,1,"CROIX DE CHEMINEE",47.467733,-0.502891,,1,,Europe/Paris,,OAN,
OAN:SA:zone_CROIX_DE_SARTHE,1,"CROIX DE SARTHE",47.540082,-0.569944,,1,,Europe/Paris,,OAN,
OAN:SA:zone_DANEMARK,1,"DANEMARK",47.527813,-0.597565,,1,,Europe/Paris,,OAN,
OAN:SA:zone_DANIEL_GELIN,1,"DANIEL GELIN",47.444727,-0.52726,,1,,Europe/Paris,,OAN,
OAN:SA:zone_DAUTEL,1,"DAUTEL",47.442833,-0.483269,,1,,Europe/Paris,,OAN,
OAN:SA:zone_DEBUSSY,1,"DEBUSSY",47.488392,-0.515878,,1,,Europe/Paris,,OAN,
OAN:SA:zone_DELACROIX,1,"DELACROIX",47.454906,-0.528668,,1,,Europe/Paris,,OAN,
OAN:SA:zone_DELESCLUZE,1,"DELESCLUZE",47.466092,-0.604972,,1,,Europe/Paris,,OAN,
OAN:SA:zone_DESCAZEAUX,1,"DESCAZEAUX",47.477409,-0.565521,,1,,Europe/Paris,,OAN,
OAN:SA:zone_DESJARDINS,1,"DESJARDINS",47.478051,-0.530035,,1,,Europe/Paris,,OAN,
OAN:SA:zone_DESMAZIERES,1,"DESMAZIERES",47.462681,-0.534506,,1,,Europe/Paris,,OAN,
OAN:SA:zone_DEUX_VALLEES,1,"DEUX VALLEES",47.5678,-0.49966,,1,,Europe/Paris,,OAN,
OAN:SA:zone_DE_BEAUVOIR,1,"DE BEAUVOIR",47.529022,-0.614669,,1,,Europe/Paris,,OAN,
OAN:SA:zone_DE_GAULLE,1,"DE GAULLE",47.453236,-0.478272,,1,,Europe/Paris,,OAN,
OAN:SA:zone_DE_LATTRE,1,"DE LATTRE",47.453345,-0.541233,,1,,Europe/Paris,,OAN,
